ID,Item,Itemtype,Completion
1756773074,The schools closed down because the teachers decided to go on,E,strike
1756773074,Se notaba que había crecido en the South by his,CS,accent
1756773074,La mayoría de la gente pasa el 25 de December with their,CS,families
1756773074,Each night the campers built a huge,E,bonfire
1756773074,Samuel no podía creer que the story was,CS,true.
1756773074,He tried to put the pieces of the broken plate back together with,E,glue
1756773074,Josie found she could not bend the elbow of her broken,E,arm
1756773074,"Al darse cuenta que se le había olvidado de los cubiertos, el cliente regresó to get himself a",CS,fork
1756773074,Every winter you see the Hernandez house and its huge chimney with puffs of billowing,E,smoke
1756773074,The tenants decided to take their landlord to,E,court.
1756773074,Los dos ladrones llevaban pistolas but they didn't,CS,shoot.
1756773074,"Todas las mañanas, Susan trenza el cabello de su hijita y luego helps her dress for",CS,school
1756773074,The surfer was knocked off his surfboard by the first,E,wave
1756773074,The dispute was settled by a third,E,party
1756773074,Las reglas no permiten que los visitors feed the ,CS,animals
1756773074,Rafael quiere preservar el bosque nacional by guarding every,CS,tree.
1756773074,Él puso una sábana nueva on the clean,CS,bed
1756773074,Nicole could not read very well without her thick,E,glasses
1756773074,La ardilla guardó some nuts in the,CS,tree.
1756773074,She was docked one hour's pay for coming to work,E,late.
1756773074,"When the two met, one of them held out his",E,hand.
1756773074,Pamela did not have any clothes to,E,wear
1756773074,Joan fed her baby some warm,E,milk
1756773074,The construction worker had developed very powerful arms from unloading bags of cement from the,E,truck
1756773074,Esther no pensaba que la espada era tan peligrosa porque it wasn't very,CS,sharp
1756773074,El bebé lloró and upset his,CS,mother.
1756773074,El hombre que manejaba el equipaje parecía tomar mucho placer en arrojar the boxes marked,CS,fragile
1756773074,He got out a clean tissue to wipe his,E,nose
1756773074,"El clima frío y húmedo le hace doler las articulaciones, así que ha estado tomando a lot of aspirin for the",CS,pain
1756773074,"Cuando suena el himno nacional, todos are expected to",CS,stand
1756773074,Él puso cuidadosamente the violin under his,CS,chin
1756773074,Los niños de la escuela went outside to,CS,play.
1756773074,Felipe put some drops in his,E,eyes.
1756773074,El novio tomó la mano de la novia y le colocó the ring on her,CS,finger
1756773074,Es difícil admitir when one is,CS,wrong.
1756773074,He bought her a pearl necklace for her,E,birthday
1756773074,Simon thinks it's ok to listen to loud music even if the door to his bedroom is,E,open.
1756773074,Sharon secó los dishes with a,CS,towel
1756773074,As soon as they reached the sand he stopped to take off his,E,shoes
1756773074,He settled for American wine because the imported stuff was too,E,expensive
1756773074,El fertilizante orgánico helped enrich the,CS,soil
1756773074,He had just enough time to buy a cake from the store and change his clothes before the guests,E,arrived
1756773074,Nora no pudo tomar el mensaje porque no tenía un lapiz ni un piece of,CS,paper
1756773074,He made a holster for his,E,gun
1756774835,The baby cried and upset his,E,mother
1756774835,Él se conformó con el vino americano porque the imported stuff was too,CS,expensive
1756774835,The rules did not allow visitors to feed the,E,animals
1756774835,Los inquilinos decidieron llevar a su landlord to,CS,court
1756774835,Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the,E,pain
1756774835,Most people spend December 25th with their,E,family.
1756774835,"At first the boy refused, but eventually he changed his",E,mind
1756774835,Él hizo un holster for his,CS,gun
1756774835,Sharon dried the dishes with a,E,towel
1756774835,"Cuando los dos se encontraron, uno de ellos held out his",CS,hand
1756774835,The squirrel stored some nuts in the,E,tree.
1756774835,Le descontaron una hora de pago for coming to work,CS,late.
1756774835,Felipe puso unas drops in his,CS,coffee.
1756774835,Él sacó un pañuelo limpio to wipe his,CS,nose
1756774835,Esther didn't think the sword was that dangerous because it wasn't very,E,sharp
1756774835,Intentó volver a juntar los pedazos del broken plate back together with,CS,glue
1756774835,The groom took the bride's hand and placed the ring on her,E,finger
1756774835,"After realizing he forgot utensils for his salad, the customer went back to get himself a",E,fork
1756774835,Joan le dio de comer a su baby some warm,CS,milk
1756774835,Él compró un collar de perlas for her,CS,birthday.
1756774835,Every morning Susan braids her little girl's hair then helps her dress for,E,school
1756774835,Pamela no tenía any clothes to,CS,wear
1756774835,He carefully positioned the violin under his,E,chin
1756774835,Él tuvo tiempo justo para comprar un pastel en la tienda y cambiarse de ropa before the guests,CS,arrived
1756774835,The organic fertilizer helped enrich the,E,soil
1756774835,Nora couldn't take the message because she didn't have a pencil or a piece of,E,paper
1756774835,El trabajador de construcción habia desarrollado brazos muy fuertes de bajar las bolsas de cement from the,CS,truck
1756774835,La disputa fue resuelta by a third,CS,party
1756774835,Cada invierno se ve la casa de los Hernández y su enorme chimenea con puffs of billowing,CS,smoke
1756774835,He put a new sheet on the clean,E,bed
1756774835,You could tell he had grown up in the South by his,E,accent
1756774835,The two robbers carried guns but they didn't,E,shoot.
1756774835,The school children went outside to,E,play
1756774835,El surfista fue empujado de su tabla de surfear by the first,CS,wave
1756774835,Samuel could not believe the story was,E,true.
1756774835,"While the national anthem is played, everyone is expected to",E,stand
1756774835,A Simón le parece bien escuchar música alta incluso si la puerta to his bedroom is,CS,open
1756774835,En cuanto llegaron a la arena él se paró to take off his,CS,shoes
1756774835,Josie se dio cuenta de que no podía doblar the elbow of her broken,CS,arm
1756774835,Nicole no leía muy bien without her thick,CS,glasses
1756774835,Las escuelas se cerraron porque the teachers decided to go on,CS,strike
1756774835,Rafael wants to preserve the national forest by guarding every,E,tree.
1756774835,Él agarró un sacacorchos nuevo and opened the,CS,bottle
1756774835,The luggage handler seemed to take great delight in tossing the boxes marked,E,fragile
1756774835,It's hard to admit when one is,E,wrong
1756774835,Todas las noches los campistas built a huge,CS,bonfire
1756775237,The two robbers carried guns but they didn't,E,shoot.
1756775237,Every morning Susan braids her little girl's hair then helps her dress for,E,school
1756775237,Most people spend December 25th with their,E,family.
1756775237,Él sacó un pañuelo limpio to wipe his,CS,nose
1756775237,The organic fertilizer helped enrich the,E,soil
1756775237,The school children went outside to,E,play
1756775237,"After realizing he forgot utensils for his salad, the customer went back to get himself a",E,fork
1756775237,Intentó volver a juntar los pedazos del broken plate back together with,CS,glue
1756775237,Él hizo un holster for his,CS,gun
1756775237,El surfista fue empujado de su tabla de surfear by the first,CS,wave
1756775237,The baby cried and upset his,E,mother
1756775237,You could tell he had grown up in the South by his,E,accent
1756775237,El trabajador de construcción habia desarrollado brazos muy fuertes de bajar las bolsas de cement from the,CS,truck
1756775237,The groom took the bride's hand and placed the ring on her,E,finger
1756775237,Cold damp weather makes her joints ache so she's been taking a lot of aspirin for the,E,pain
1756775237,Le descontaron una hora de pago for coming to work,CS,late.
1756775237,Felipe puso unas drops in his,CS,coffee.
1756775237,Esther didn't think the sword was that dangerous because it wasn't very,E,sharp
1756775237,"At first the boy refused, but eventually he changed his",E,mind
1756775237,He put a new sheet on the clean,E,bed
1756775237,Samuel could not believe the story was,E,true.
1756775237,Joan le dio de comer a su baby some warm,CS,milk
1756775237,Sharon dried the dishes with a,E,towel
1756775237,Los inquilinos decidieron llevar a su landlord to,CS,court
1756775237,Pamela no tenía any clothes to,CS,wear
1756775237,Josie se dio cuenta de que no podía doblar the elbow of her broken,CS,arm
1756775237,Las escuelas se cerraron porque the teachers decided to go on,CS,strike
1756775237,A Simón le parece bien escuchar música alta incluso si la puerta to his bedroom is,CS,open
1756775237,Él agarró un sacacorchos nuevo and opened the,CS,bottle
1756775237,Él tuvo tiempo justo para comprar un pastel en la tienda y cambiarse de ropa before the guests,CS,arrived
1756775237,Nora couldn't take the message because she didn't have a pencil or a piece of,E,paper
1756775237,Él compró un collar de perlas for her,CS,birthday.
1756775237,It's hard to admit when one is,E,wrong
1756775237,Nicole no leía muy bien without her thick,CS,glasses
1756775237,The squirrel stored some nuts in the,E,tree.
1756775237,En cuanto llegaron a la arena él se paró to take off his,CS,shoes
1756775237,"While the national anthem is played, everyone is expected to",E,stand.
1756775237,"Cuando los dos se encontraron, uno de ellos held out his",CS,hand
1756775237,He carefully positioned the violin under his,E,chin
1756775237,Cada invierno se ve la casa de los Hernández y su enorme chimenea con puffs of billowing,CS,smoke
1756775237,Rafael wants to preserve the national forest by guarding every,E,tree.
1756775237,The luggage handler seemed to take great delight in tossing the boxes marked,E,fragile
1756775237,The rules did not allow visitors to feed the,E,animals
1756775237,Él se conformó con el vino americano porque the imported stuff was too,CS,expensive
1756775237,La disputa fue resuelta by a third,CS,party
1756775237,Todas las noches los campistas built a huge,CS,bonfire
1756863165,Ellos vieron el relámpago and heard the,CS,thunder
1756863165,Él envió un letter without a,CS,stamp
1756863165,Después del almuerzo él raspó the cold food from his,CS,plate.
1756863165,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756863165,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756863165,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756863165,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756863165,Tom jumped in the lake and made a big,E,splash
1756863165,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756863165,Don't touch the sticky wet,E,paint.
1756863165,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756863165,She thought she had seen a,E,ghost
1756863165,She pulled her head out from under the faucet and reached for a,E,towel
1756863165,"After the hurricane, the area around the window was filled with broken",E,glass
1756863165,Ninguno de sus books made any,CS,sense
1756863165,A dog has a good sense of,E,smell
1756863165,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756863165,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756863165,Es importante to be on,CS,time.
1756863165,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking
1756863165,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756863165,The bad boy was sent to his,E,room
1756863165,He liked putting lemon and sugar in his hot,E,tea
1756863165,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756863165,La gaviota blanca se sumergió and caught a,CS,fish
1756863165,El barco desapareció into the thick,CS,fog
1756863165,Los prisioneros estaban planning their,CS,escape
1756863165,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756863165,When the power went out the house became,E,dark.
1756863165,The jeweler was asked if he would examine the ring's huge,E,diamond
1756863165,He knew that he could call Chris even if it was the middle of the,E,night
1756863165,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756863165,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756863165,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756863165,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756863165,His skin was red from spending the day at the,E,beach.
1756863165,He crept into the room without a,E,sound.
1756863165,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756863165,Be careful because the top of the stove is very,E,hot
1756863165,Nuestros invitados expeciales should be arriving,CS,soon.
1756863165,William tocó su stereo much too,CS,loudly
1756863165,I didn't like the show so I changed the,E,channel
1756863165,"Mientras esquiaba, el instructor broke his",CS,leg
1756863165,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756863165,Baraja las cartas thoroughly before you,CS,deal
1756863165,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756863165,The cat was curled up in Aunt Anna's,E,lap.
1756863165,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756863550,His skin was red from spending the day at the,E,beach.
1756863550,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756863550,"Mientras esquiaba, el instructor broke his",CS,leg
1756863550,When the power went out the house became,E,dark.
1756863550,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756863550,Ellos vieron el relámpago and heard the,CS,thunder
1756863550,A dog has a good sense of,E,smell
1756863550,Él envió un letter without a,CS,stamp
1756863550,Los prisioneros estaban planning their,CS,escape
1756863550,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756863550,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756863550,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756863550,William tocó su stereo much too,CS,loudly
1756863550,Baraja las cartas thoroughly before you,CS,deal
1756863550,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756863550,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756863550,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756863550,She thought she had seen a,E,ghost
1756863550,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking.
1756863550,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756863550,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756863550,The jeweler was asked if he would examine the ring's huge,E,diamond
1756863550,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756863550,Tom jumped in the lake and made a big,E,splash
1756863550,Don't touch the sticky wet,E,paint.
1756863550,He crept into the room without a,E,sound.
1756863550,Nuestros invitados expeciales should be arriving,CS,soon.
1756863550,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756863550,"After the hurricane, the area around the window was filled with broken",E,glass
1756863550,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756863550,The cat was curled up in Aunt Anna's,E,lap.
1756863550,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756863550,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756863550,She pulled her head out from under the faucet and reached for a,E,towel
1756863550,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756863550,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756863550,La gaviota blanca se sumergió and caught a,CS,fish
1756863550,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756863550,Be careful because the top of the stove is very,E,hot
1756863550,Después del almuerzo él raspó the cold food from his,CS,plate
1756863550,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756863550,Ninguno de sus books made any,CS,sense
1756863550,He knew that he could call Chris even if it was the middle of the,E,night
1756863550,He liked putting lemon and sugar in his hot,E,tea
1756863550,The bad boy was sent to his,E,room
1756863550,El barco desapareció into the thick,CS,fog
1756863550,I didn't like the show so I changed the,E,channel
1756863550,Es importante to be on,CS,time.
1756864060,She pulled her head out from under the faucet and reached for a,E,towel
1756864060,The cat was curled up in Aunt Anna's,E,lap.
1756864060,Ellos vieron el relámpago and heard the,CS,thunder
1756864060,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756864060,Nuestros invitados expeciales should be arriving,CS,soon.
1756864060,I didn't like the show so I changed the,E,channel
1756864060,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756864060,When the power went out the house became,E,dark.
1756864060,Después del almuerzo él raspó the cold food from his,CS,plate
1756864060,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756864060,Tom jumped in the lake and made a big,E,splash
1756864060,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756864060,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756864060,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756864060,A dog has a good sense of,E,smell
1756864060,He liked putting lemon and sugar in his hot,E,tea
1756864060,His skin was red from spending the day at the,E,beach.
1756864060,William tocó su stereo much too,CS,loudly
1756864060,Ninguno de sus books made any,CS,sense
1756864060,Es importante to be on,CS,time.
1756864060,Be careful because the top of the stove is very,E,hot
1756864060,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756864060,El barco desapareció into the thick,CS,fog
1756864060,Baraja las cartas thoroughly before you,CS,deal
1756864060,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756864060,La gaviota blanca se sumergió and caught a,CS,fish
1756864060,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756864060,She thought she had seen a,E,ghost
1756864060,Él envió un letter without a,CS,stamp
1756864060,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756864060,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756864060,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking.
1756864060,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756864060,"After the hurricane, the area around the window was filled with broken",E,glass
1756864060,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756864060,The jeweler was asked if he would examine the ring's huge,E,diamond
1756864060,He crept into the room without a,E,sound.
1756864060,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756864060,The bad boy was sent to his,E,room
1756864060,Don't touch the sticky wet,E,paint.
1756864060,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756864060,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756864060,He knew that he could call Chris even if it was the middle of the,E,night
1756864060,"Mientras esquiaba, el instructor broke his",CS,leg
1756864060,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756864060,Los prisioneros estaban planning their,CS,escape
1756864060,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756864060,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756864806,Tom jumped in the lake and made a big,E,splash
1756864806,The bad boy was sent to his,E,room
1756864806,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756864806,"Mientras esquiaba, el instructor broke his",CS,leg
1756864806,He liked putting lemon and sugar in his hot,E,tea
1756864806,Él envió un letter without a,CS,stamp
1756864806,When the power went out the house became,E,dark.
1756864806,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756864806,She thought she had seen a,E,ghost
1756864806,A dog has a good sense of,E,smell
1756864806,El barco desapareció into the thick,CS,fog
1756864806,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756864806,Be careful because the top of the stove is very,E,hot
1756864806,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756864806,His skin was red from spending the day at the,E,beach.
1756864806,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756864806,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756864806,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756864806,I didn't like the show so I changed the,E,channel
1756864806,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756864806,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756864806,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756864806,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756864806,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756864806,"After the hurricane, the area around the window was filled with broken",E,glass
1756864806,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756864806,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756864806,He knew that he could call Chris even if it was the middle of the,E,night
1756864806,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756864806,Don't touch the sticky wet,E,paint.
1756864806,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756864806,William tocó su stereo much too,CS,loudly
1756864806,Es importante to be on,CS,time.
1756864806,The jeweler was asked if he would examine the ring's huge,E,diamond
1756864806,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking
1756864806,Baraja las cartas thoroughly before you,CS,deal
1756864806,The cat was curled up in Aunt Anna's,E,lap.
1756864806,He crept into the room without a,E,sound.
1756864806,Ninguno de sus books made any,CS,sense
1756864806,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756864806,Nuestros invitados expeciales should be arriving,CS,soon.
1756864806,La gaviota blanca se sumergió and caught a,CS,fish
1756864806,Los prisioneros estaban planning their,CS,escape
1756864806,Ellos vieron el relámpago and heard the,CS,thunder
1756864806,Después del almuerzo él raspó the cold food from his,CS,plate
1756864806,She pulled her head out from under the faucet and reached for a,E,towel
1756864806,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756864806,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756865908,Recientemente tuve un sistema de sonido nuevo installed in my,CS,car
1756865908,He liked putting lemon and sugar in his hot,E,tea
1756865908,Él envió un letter without a,CS,stamp
1756865908,Ricardo estaba asustado de caminar cerca a la orilla del precipicio porque he was afraid he would,CS,fall
1756865908,Ron compró una tabla para la ventana que era demasiada larga y luego compró otra that was too,CS,short
1756865908,She pulled her head out from under the faucet and reached for a,E,towel
1756865908,Los prisioneros estaban planning their,CS,escape
1756865908,Ellos vieron el relámpago and heard the,CS,thunder
1756865908,William tocó su stereo much too,CS,loudly
1756865908,Él dejó su trabajo y abandonó a su familia para poder sail around the,CS,world
1756865908,Después del almuerzo él raspó the cold food from his,CS,plate
1756865908,"A medida que el clima se volvió más cálido, Mark comenzó a usar su chaqueta más liviana en lugar de his heavy winter",CS,coat
1756865908,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",E,children
1756865908,Every morning before school his mother laid out his clothes and packed his,E,lunch
1756865908,La gaviota blanca se sumergió and caught a,CS,fish
1756865908,"It's raining, and I forgot my coat, hat, and",E,umbrella
1756865908,Él decidió ir a Irán a pesar de que he knew it could be,CS,dangerous
1756865908,When the power went out the house became,E,dark.
1756865908,"After the hurricane, the area around the window was filled with broken",E,glass
1756865908,El barco desapareció into the thick,CS,fog
1756865908,Before she arrived he opened a bottle of wine and put on some soft,E,music
1756865908,Carolina le enseñó a su hija de dos años que las fotos son cuadradas y the plates are,CS,round.
1756865908,Don't touch the sticky wet,E,paint.
1756865908,Be careful because the top of the stove is very,E,hot
1756865908,Tom jumped in the lake and made a big,E,splash
1756865908,The bad boy was sent to his,E,room
1756865908,A dog has a good sense of,E,smell
1756865908,Rachel loves the smell of tobacco but she can't stand all the,E,smoke.
1756865908,Patricia nunca había visto a una araña enredarse in its own,CS,web.
1756865908,The university wouldn't let him register until he paid the overdue fines on the borrowed,E,books
1756865908,Nuestros invitados expeciales should be arriving,CS,soon.
1756865908,Es importante to be on,CS,time.
1756865908,His skin was red from spending the day at the,E,beach.
1756865908,The cat was curled up in Aunt Anna's,E,lap.
1756865908,Ninguno de sus books made any,CS,sense
1756865908,Baraja las cartas thoroughly before you,CS,deal
1756865908,I didn't like the show so I changed the,E,channel
1756865908,Ellos decidieron comprar una casa pequeña y construir una adición with two more,CS,bedrooms
1756865908,"Dentro de minutos de llegar al trabajo, el ejecutivo spilled his thermos full of",CS,coffee
1756865908,"In caring for hospitalized patients, a doctor often needs the help of a",E,nurse
1756865908,She thought she had seen a,E,ghost
1756865908,The jeweler was asked if he would examine the ring's huge,E,diamond
1756865908,He knew that he could call Chris even if it was the middle of the,E,night
1756865908,"Después de la cena, ellos pasaron mucho tiempo over coffee just",CS,talking
1756865908,He crept into the room without a,E,sound.
1756865908,"Mientras esquiaba, el instructor broke his",CS,leg
1756865908,Las jirafas son conocidas por sus cuellos largos y las zebras for their,CS,stripes
1756865908,"When Andres arrived unexpectedly at the restaurant, Lorenzo got him a chair from the adjacent",E,room.
1756867156,Richard was afraid to walk near the edge of the cliff because he was afraid he would,E,fall
1756867156,He mailed the letter without a,E,stamp
1756867156,La universidad no lo dejaba registrarse hasta que pagara las multas de demora on the borrowed,CS,books
1756867156,He decided to travel in Iran even though he knew it could be,E,dangerous
1756867156,No toque the sticky wet,CS,paint.
1756867156,El gato estaba acurrucado in Aunt Anna's,CS,lap.
1756867156,I just had a new sound system installed in my,E,car.
1756867156,"Within minutes of arriving at the office, the executive spilled his thermos full of",E,coffee
1756867156,After lunch he scraped the cold food from his,E,plate
1756867156,A Raquel le encanta el olor del tabaco pero she can't stand all the,CS,smoke.
1756867156,Antes que ella llegara él abrió una botella de vino y put on some soft,CS,music
1756867156,The ship disappeared into the thick,E,fog.
1756867156,Carolina taught her two-year-old that the pictures are square and that the plates are,E,round
1756867156,"Está lloviendo, y me olvidé de mi coat, hat, and",CS,umbrella
1756867156,He quit his job and left his family so that he could sail around the,E,world
1756867156,Our special guests should be arriving,E,soon.
1756867156,"Todas las mañanas, antes de ir a la escuela, su madre preparaba su ropa and packed his",CS,lunch
1756867156,Ella pensó que she had seen a,CS,ghost
1756867156,Giraffes are known for their long necks and zebras for their,E,stripes
1756867156,El niño malo was sent to his,CS,room.
1756867156,Le preguntaron al joyero si podía examinar the ring's huge,CS,diamond.
1756867156,"Cuando se fue la luz, the house became",CS,dark.
1756867156,El entró furtivamente al room without a,CS,sound.
1756867156,"Cuando Andres llegó al restaurante inseperadamente, Lorenzo le trajo una silla from the adjacent",CS,room.
1756867156,None of his books made any,E,sense.
1756867156,Tom saltó en el lago and made a big,CS,splash
1756867156,They saw the lightning and heard the,E,thunder
1756867156,They decided to buy a small home and build an addition with two more,E,bedrooms
1756867156,"Después del huracán, el área alrededor de la ventana was filled with broken",CS,glass
1756867156,Ella sacó su cabeza de debajo de la canilla y reached for a,CS,towel
1756867156,Le gusta agregar limón y azúcar in his hot,CS,tea
1756867156,Ten cuidado porque la parte de arriba del stove is very,CS,hot
1756867156,It is important to be on,E,time.
1756867156,Él sabía que podía llamar a Chris incluso in the middle of the,CS,night
1756867156,No me gustó el espectáculo so I changed the,CS,channel
1756867156,Su piel estaba roja por haber pasado the day at the,CS,beach
1756867156,Ron bought a board for the window that was too long and then he bought one that was too,E,short
1756867156,"Tracy y su esposo no eran católicos, pero ella estaba contenta cuando un sacerdote cálidamente recibió a their three",CS,children
1756867156,"While skiing, the instructor broke his",E,leg
1756867156,"After dinner, they spent a long time over coffee just",E,talking.
1756867156,Patricia had never seen a spider get tangled up in its own,E,web.
1756867156,The white seagull dove down and caught a,E,fish
1756867156,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",E,coat
1756867156,"Al atender a pacientes hospitalizados, un médico a veces necesita the help of a",CS,nurse
1756867156,The prisoners were planning their,E,escape
1756867156,William played his stereo much too,E,loud.
1756867156,Shuffle the cards thoroughly before you,E,deal.
1756867156,Un perro tiene un good sense of,CS,smell
1756867190,"Within minutes of arriving at the office, the executive spilled his thermos full of",E,coffee
1756867190,I just had a new sound system installed in my,E,car.
1756867190,Un perro tiene un good sense of,CS,smell
1756867190,Le preguntaron al joyero si podía examinar the ring's huge,CS,diamond.
1756867190,The ship disappeared into the thick,E,fog
1756867190,He decided to travel in Iran even though he knew it could be,E,dangerous
1756867190,"Está lloviendo, y me olvidé de mi coat, hat, and",CS,umbrella
1756867190,"Tracy y su esposo no eran católicos, pero ella estaba contenta cuando un sacerdote cálidamente recibió a their three",CS,children
1756867190,Ella sacó su cabeza de debajo de la canilla y reached for a,CS,towel
1756867190,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",E,coat
1756867190,Ten cuidado porque la parte de arriba del stove is very,CS,hot
1756867190,Carolina taught her two-year-old that the pictures are square and that the plates are,E,round
1756867190,"Al atender a pacientes hospitalizados, un médico a veces necesita the help of a",CS,nurse
1756867190,The white seagull dove down and caught a,E,fish
1756867190,Patricia had never seen a spider get tangled up in its own,E,web.
1756867190,"Todas las mañanas, antes de ir a la escuela, su madre preparaba su ropa and packed his",CS,lunch
1756867190,"While skiing, the instructor broke his",E,leg
1756867190,"After dinner, they spent a long time over coffee just",E,talking.
1756867190,He quit his job and left his family so that he could sail around the,E,world
1756867190,"Después del huracán, el área alrededor de la ventana was filled with broken",CS,glass
1756867190,Ella pensó que she had seen a,CS,ghost
1756867190,Su piel estaba roja por haber pasado the day at the,CS,beach
1756867190,No me gustó el espectáculo so I changed the,CS,channel
1756867190,Shuffle the cards thoroughly before you,E,deal.
