ID,Item,Itemtype,Completion
1751988198,"Tracy und ihr Mann waren nicht katholisch, aber sie war froh, als der Priester welcomed their three",code_switching,children
1751988198,Die zwei Räuber trugen Waffen but they didn't,code_switching,use
1751988198,"After the skiing accident, Randy broke his",English,leg
1751988198,It was drafty because of the cold air leaking in through the door and all the side,English,walls
1751988198,Der Ausgang war gekennzeichnet by a large,code_switching,crowd
1751988198,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries
1751988198,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy ",code_switching,pillow
1751988198,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard
1751988198,Joe went to the hardware store and bought a replacement window at twice the original,English,price
1751988198,She took her new pen to take some,English,notes
1751988198,She honestly seriously thought she had seen a,English,ghost
1751988198,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper
1751988198,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,rooms
1751988198,She grabbed a big pitcher near the sink and filled it with,English,water
1751988198,He put a new sheet on the clean,English,bed
1751988198,She needs a custom-made wheel chair with an electric,English,motor
1751988198,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,sky
1751988198,He crept into the room without a,English,sound
1751988198,"After a warning, the bad boy was sent to his",English,room
1751988198,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers
1751988198,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,secure
1751988198,The problem with my friend Paul is that he can't take a,English,break
1751988198,After dinner they got up and washed the,English,dishes
1751988198,The house rules did not allow visitors to feed the,English,animals
1751988198,Das alte Klavier aus Italien was out of,code_switching,tune
1751988198,He bought a new razor to trim his,English,beard
1751988198,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,code_switching,room
1751988198,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope
1751988198,Vorsichtig platzierte er the violin under his,code_switching,arm
1751988198,"She needed a special charging cable, but could not find it inside her",English,drawer
1751988198,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair
1751988198,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose
1751988198,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate
1751988198,Der biologische Dünger helped enrich the,code_switching,soil
1751989601,He quit his job and left his family so that he could sail around the,English,world
1751989601,The cat liked to curl up in Jill's,English,lap
1751989601,"Es regnet und ich habe alles vergessen: my coat, hat, and",code_switching,scarf
1751989601,The construction worker had developed very powerful arms from unloading cement from the,English,truck
1751989601,Das Schiff mit den weißen Segeln verschwand into the thick,code_switching,fog
1751989601,He decided to travel to Iran even though he knew it could be,English,dangerous
1751989601,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",code_switching,tire
1751989601,Es war ihr immer wichtig to be on,code_switching,time
1751989601,Tim threw a rock and broke the,English,window
1751989601,"On hot days, many people sun themselves on the nearest",English,beach
1751989601,"At first the boy refused, but eventually he changed his",English,mind
1751989601,I just had a new sound system installed in my brand new,English,home
1751989601,Pam hatte am Ende der Reise no more clothes to,code_switching,wear
1751989601,Seine Haut war knallrot from spending time at the,code_switching,sun
1751989601,John swept the floor with a long,English,mop
1751989601,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",code_switching,drink
1751989601,Cats loved to be scratched behind the,English,ears
1751989601,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",code_switching,order
1751989601,Die weiße Möve tauchte ab and caught a,code_switching,fish
1751989601,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,code_switching,bag
1751989601,Simon thinks it's ok to listen to loud music even if his door is,English,closed
1751989601,Rachel loves the smell of tobacco but she can't stand all the,English,smoke
1751989601,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",code_switching,pain
1751989601,Unsere lang erwarteten Gäste should be arriving,code_switching,soon
1751989601,Steve verschüttete Kaffee all over his white,code_switching,shirt
1751989601,Das Kleinkind schrie ununterbrochen and upset her,code_switching,mother
1751989601,It's hard to admit when one is,English,wrong
1751989601,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",code_switching,fragile
1751989601,"Before she arrived, he opened a bottle of wine and put on some soft",English,music
1751989601,Sharon dried the bowls with a big,English,towel
1751989601,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,code_switching,talking
1751989601,Er entschied sich für deutschen Wein because the imported stuff was too,code_switching,expensive
1751989601,Er mochte Zitrone und Zucker in his hot,code_switching,tea
1751989601,Misch die Karten thoroughly before you,code_switching,shuffle
1751989601,Der junge Mann im Park must keep his pet on a,code_switching,leash
1751989601,Each night at midnight the boy scouts built a huge,English,fire
1751989601,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",code_switching,arrive
1751989601,The squirrel stored some nuts in the big,English,tree
1751989601,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",code_switching,coat
1751989601,Phil used the dropper to put some drops in his,English,eyes
1751989601,Ron bought a board for the window that was too long and then he bought one that was way too,English,short
1751989601,Esther didn't think the sword was dangerous because it wasn't very,English,
1751989601,"After the rents went up again, the tenants decided to take their landlord to ",English,court
1751989601,They raised pigs on their,English,farm
1751989601,He bought her a pearl necklace for her,English,birthday
1751989601,There were colorful pictures on every single,English,wall
1751989601,Rafael möchte den Wald schützen by guarding every,code_switching,tree
1751989601,Berühre auf gar keinen Fall the sticky wet,code_switching,floor
1751991220,She honestly seriously thought she had seen a,English,ghost
1751991220,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries
1751991220,Sam konnte nicht glauben dass her story was,code_switching,true
1751991220,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,sky
1751991220,He took a new cork screw and opened the,English,bottle
1751991220,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate
1751991220,As soon as they reached the sand he stopped to take off his,English,shoes
1751991220,He crept into the room without a,English,sound
1751991220,He put a new sheet on the clean,English,bed
1751991220,After two hours of hard work they decided to take a short,English,break
1751991220,Sie zog ihren Kopf unter dem Wasserhahn hervor and reached for a,code_switching,towel
1751991220,After dinner they got up and washed the,English,dishes
1751991220,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaf
1751991220,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy ",code_switching,cushion
1751991220,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",code_switching,size
1751991220,The house rules did not allow visitors to feed the,English,animals
1751991220,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers
1751991220,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,code_switching,cake
1751991220,"She needed a special charging cable, but could not find it inside her",English,bag
1751991220,The child was born with a rare,English,disease
1751991220,She needs a custom-made wheel chair with an electric,English,
1751991220,"Because Tom wants to go to India and work there for a year, he applies for a ",English,visa
1751991220,Der biologische Dünger helped enrich the,code_switching,soil
1751991220,Er leiht sich von Petra eine gute Fahrradpumpe to inflate the,code_switching,tires
1751991220,Joe went to the hardware store and bought a replacement window at twice the original,English,price
1751991220,Das alte Klavier aus Italien was out of,code_switching,
1751991220,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",code_switching,stand
1751991220,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper
1751991220,Vorsichtig platzierte er the violin under his,code_switching,chin
1751991220,He bought a new razor to trim his,English,beard
1751991220,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard
1751991220,"Sie klappt einen großen Wäscheständer auf, to dry the ",code_switching,clothes
1751991220,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,code_switching,room
1751991220,"Tracy und ihr Mann waren nicht katholisch, aber sie war froh, als der Priester welcomed their three",code_switching,children
1751991220,It was drafty because of the cold air leaking in through the door and all the side,English,walls
1751991220,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair
1751991220,She grabbed a big pitcher near the sink and filled it with,English,water
1751991220,The problem with my friend Paul is that he can't take a,English,break
1751991220,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,rooms
1751991220,She took her new pen to take some,English,write
1751991220,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,secure
1751991220,Cindy taught her two-year old that the pictures are square and that the plates are,English,
1751991220,"After a warning, the bad boy was sent to his",English,room
1751991220,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose
1751991220,Die zwei Räuber trugen Waffen but they didn't,code_switching,shoot
1751991220,Der Ausgang war gekennzeichnet by a large,code_switching,sign
1751991220,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope
1751991220,"After the skiing accident, Randy broke his",English,leg
1751993124,He folded out a big drying rack to dry the,English,clothes
1751993124,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,books
1751993124,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag
1751993124,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky
1751993124,She installed a new anti-virus program and is now convinced that her laptop is,English,secure
1751993124,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break
1751993124,Sie nahm sich einen neuen Stift to take some,code_switching,notes
1751993124,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,break
1751993124,Sam could not believe her story was,English,true
1751993124,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,table
1751993124,They decided to buy a small home and built an addition with two more,English,rooms
1751993124,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children
1751993124,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaf
1751993124,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard
1751993124,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,cake
1751993124,The old piano from Italy was out of,English,
1751993124,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg
1751993124,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round
1751993124,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,effects
1751993124,He carefully positioned the violin under his,English,chin
1751993124,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes
1751993124,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water
1751993124,Das Kind kam auf die Welt with a rare,code_switching,disease
1751993124,"After the jeweler was asked, he would examine the ring's huge",English,size
1751993124,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand
1751993124,Er holt einen neuen Korkenzieher and opened the,code_switching,bottle
1751993124,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room
1751993124,The exit was marked by a large,English,sign
1751993124,The two robbers carried guns but didn't,English,shoot
1751993124,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,
1751993124,Er schlich sich in den room without a,code_switching,key
1751993124,She pulled her head out from under the faucet and reached for a,English,towel
1751993124,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals
1751993124,In the supermarket he took a big shopping cart and started filling it with,English,groceries
1751993124,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,cushion
1751993124,The girl got herself a fancy blowdryer and dried her,English,hair
1751993124,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,ghost
1751993124,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa
1751993124,He took a small pocket calculator and typed in some,English,numbers
1751993124,No one at the reunion recognized Dan because he had grown a,English,beard
1751993124,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope
1751993124,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor
1751993124,He borrowed a good bicycle pump from Petra to inflate the,English,tires
1751993124,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,
1751993124,After lunch he scraped the cold food from his,English,plate
1751993124,He got out a clean tissue to wipe his,English,nose
1751993124,Er legte eine saubere Decke on the clean,code_switching,floor
1751993124,The organic fertilizer helped enrich the,English,soil
1751993439,He borrowed a good bicycle pump from Petra to inflate the,English,tires
1751993439,He folded out a big drying rack to dry the,English,clothes
1751993439,The two robbers carried guns but didn't,English,shoot
1751993439,Das Kind kam auf die Welt with a rare,code_switching,disease
1751993439,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round
1751993439,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,shoes
1751993439,Sam could not believe her story was,English,true
1751993439,No one at the reunion recognized Dan because he had grown a,English,beard
1751993439,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaves
1751993439,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,break
1751993439,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg
1751993439,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard
1751993439,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,
1751993439,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,ghost
1751993439,He took a small pocket calculator and typed in some,English,numbers
1751993439,The exit was marked by a large,English,sign
1751993439,The old piano from Italy was out of,English,tune
1751993439,They decided to buy a small home and built an addition with two more,English,rooms
1751993439,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,walls
1751993439,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag
1751993439,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break
1751993439,She installed a new anti-virus program and is now convinced that her laptop is,English,secure
1751993439,"After the jeweler was asked, he would examine the ring's huge",English,size
1751993439,Er legte eine saubere Decke on the clean,code_switching,floor
1751993439,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor
1751993439,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes
1751993439,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,
1751993439,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,price
1751993439,She pulled her head out from under the faucet and reached for a,English,towel
1751993439,After lunch he scraped the cold food from his,English,plate
1751993439,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,room
1751993439,He carefully positioned the violin under his,English,chin
1751993439,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room
1751993439,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand
1751993439,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,top
1751993439,In the supermarket he took a big shopping cart and started filling it with,English,groceries
1751993439,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water
1751993439,He got out a clean tissue to wipe his,English,nose
1751993439,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals
1751993439,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky
1751993439,Er holt einen neuen Korkenzieher and opened the,code_switching,
1751993439,The organic fertilizer helped enrich the,English,soil
1751993439,Er schlich sich in den room without a,code_switching,key
1751993439,Sie nahm sich einen neuen Stift to take some,code_switching,notes
1751993439,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope
1751993439,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa
1751993439,The girl got herself a fancy blowdryer and dried her,English,hair
1751993439,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children
1751995104,Nora couldn't take the message because she didn't have a pencil or a piece of,English,paper
1751995104,Richard was afraid to walk near the edge of the cliff because he was afraid to,English,fall
1751995104,"Sei vorsichtig, denn der obere Teil of the stove is very ",code_switching,hot
1751995104,Der Mann nebenan spielte his stereo much too,code_switching,loud
1751995104,The boys played marbles and the girls jumped,English,rope
1751995104,Every morning Susan braids her little daughter's hair and helps her dress for,English,school
1751995104,"I greeted him, but I could not remember his",English,name
1751995104,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",code_switching,strike
1751995104,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,code_switching,sink
1751995104,A dog in good health has a good sense of,English,smell
1751995104,Giraffes are known for their long necks and zebras for their,English,stripes
1751995104,When you go to bed turn off the,English,light
1751995104,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,code_switching,finger
1751995104,Maria schloss das Fenster vorne and locked the back,code_switching,
1751995104,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",code_switching,car
1751995104,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,code_switching,wave
1751995104,"After the hurricane shattered the window, the room was filled with broken",English,glass
1751995104,"Mike tat es leid, but it was not his",code_switching,fault
1751995104,"Within minutes of arriving at the office, the detective spilled his thermos full of",English,coffee
1751995104,Der Sekretär des Büros schickte the letter without a,code_switching,response
1751995104,You can't open the door with the wrong,English,key
1751995104,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",code_switching,story
1751995104,Most shark attacks occur very close to,English,
1751995104,They saw the lightening and clearly heard the,English,thunder
1751995104,Der unhöfliche Kellner im Restaurant was not given a,code_switching,tip
1751995104,Die Häftlinge im Gefängnis were planning their,code_switching,escape
1751995104,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",code_switching,door
1751995104,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,code_switching,glasses
1751995104,He wrote himself a note so that he wouldn't,English,forget
1751995104,"In the kitchen, Father carved the turkey with a",English,knife
1751995104,Alle hupten den alten Mann an who was driving too,code_switching,fast
1751995104,"Sie musste den Film verlassen, denn the baby started to",code_switching,cry
1751995104,Die Kinder der Schule vor meinem Haus went outside to,code_switching,play
1751995104,The teacher saw that some students were cheating and wrote down their,English,names
1751995104,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another ",code_switching,hour
1751995104,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a ",code_switching,
1751995104,"After realizing he forgot utensils for his salad, the customer went back to get himself a",English,fork
1751995104,When the power went out we couldn't see anything and the house became,English,dark
1751995104,Mir hat die Show nicht gefallen so I changed the,code_switching,channel
1751995104,The cows moved from the sun into the cool,English,shade
1751995104,Bill jumped in the lake and made a big,English,splash
1751995104,Die meisten Menschen in unserem Land spend December 25th with their,code_switching,family
1751995104,None of his stories made any real,English,impact
1751995104,That he had grown up in the South you could tell by his,English,accent
1751995104,"He knew that he could call Chris, even in the middle of the",English,night
1751995104,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",code_switching,raise
1751995104,The young mother in the neighborhood fed her baby some warm,English,milk
1751995104,Paul malte den Anzug des Clowns blau und gab him a big red,code_switching,nose
1751996619,Steve spilled coffee all over his white,English,shirt
1751996619,The movers seemed to take great delight in tossing the boxes marked,English,fragile
1751996619,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",code_switching,open
1751996619,Every morning before school his mother laid out his clothes and packed his,English,bag
1751996619,He liked lemon and sugar in his hot,English,tea
1751996619,"It's raining, and I forgot everything: my coat, hat, and",English,umbrella
1751996619,John fegte den Boden with a long,code_switching,broom
1751996619,It was important for him to be on,English,time
1751996619,He settled for German wine because the imported stuff was too,English,expensive
1751996619,Die Katze lag gerne curled up in Jill's,code_switching,lap
1751996619,The child cried continuously and upset her,English,mother
1751996619,The ship with the white sails disappeared into the thick,English,fog
1751996619,Cold damp weather makes her joints ache so she took some aspirin for the,English,pain
1751996619,Das Eichhörnchen versteckte ein paar Nüsse in the big,code_switching,tree
1751996619,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,
1751996619,Tim warf einen Stein and broke the,code_switching,window
1751996619,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",code_switching,world
1751996619,The young man in the park must keep his pet on a,English,leash
1751996619,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrived
1751996619,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,code_switching,court
1751996619,Rafael wants to preserve the forest by guarding every,English,tree
1751996619,Our long-awaited guests should be arriving,English,soon
1751996619,"At the end of the trip, Pam had no more clothes to",English,wear
1751996619,Es gab bunte Bilder on every single,code_switching,day
1751996619,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",English,tire
1751996619,He was cold most of the night and finally got up to get another,English,blanket
1751996619,"Rachel liebt den Geruch von Tabak, but she can't stand all the",code_switching,smoke
1751996619,The colonel wished the sergeant would treat his command not as a polite request but as a direct,English,
1751996619,An heißen Tagen sonnen sich viele Leute on the nearest,code_switching,beach
1751996619,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,code_switching,truck
1751996619,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",code_switching,music
1751996619,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",code_switching,long
1751996619,"In any case, don't touch the sticky wet",English,floor
1751996619,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",code_switching,dangerous
1751996619,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,home
1751996619,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",code_switching,dangerous
1751996619,"Katzen lieben es, gekrault zu werden behind the",code_switching,sofa
1751996619,The white seagull dove down and caught a,English,fish
1751996619,Jede Nacht um Mitternacht machten the boy scouts a huge,code_switching,fire
1751996619,His skin was bright red from spending time at the,English,sun
1751996619,Phil nutzte die Pipette und tat einige drops in his,code_switching,hand
1751996619,Es ist schwer zuzugeben when one is,code_switching,wrong
1751996619,Er kaufte ihr eine Perlenkette for her,code_switching,birthday
1751996619,"After dinner, they spent a long time over coffee just",English,talking
1751996619,Sharon trocknete die Schüsseln with a big,code_switching,towel
1751996619,Shuffle the cards thoroughly before you,English,play
1751996619,"Anfangs lehnte der Junge es ab, aber eventually he changed his ",code_switching,mind
1751996619,Sie züchteten Schweine on their,code_switching,farm
1751999456,Die weiße Möve tauchte ab and caught a,code_switching,fish
1751999456,He decided to travel to Iran even though he knew it could be,English,dangerous
1751999456,"Kalte, feuchte Witterung lässt ihre Gelenke schmerzen, deshalb nahm sie some aspirin for the",code_switching,pain
1751999456,The cat liked to curl up in Jill's,English,lap
1751999456,Tim threw a rock and broke the,English,window
1751999456,"At first the boy refused, but eventually he changed his",English,mind
1751999456,Ron bought a board for the window that was too long and then he bought one that was way too,English,short
1751999456,Nach dem Abendessen verbrachten sie viel Zeit over coffee just,code_switching,together
1751999456,Esther didn't think the sword was dangerous because it wasn't very,English,sharp
1751999456,Cats loved to be scratched behind the,English,ears
1751999456,"Er hatte gerade genug Zeit, einen Kuchen zu kaufen und sich umzuziehen before the guests",code_switching,arrive
1751999456,He quit his job and left his family so that he could sail around the,English,world
1751999456,Berühre auf gar keinen Fall the sticky wet,code_switching,
1751999456,Rafael möchte den Wald schützen by guarding every,code_switching,tree
1751999456,"Der Oberst wünschte sich der Feldwebel würde seine Befehle nicht als höfliche Bitte wahrnehmen, but as a direct",code_switching,order
1751999456,Each night at midnight the boy scouts built a huge,English,fire
1751999456,Pam hatte am Ende der Reise no more clothes to,code_switching,
1751999456,The construction worker had developed very powerful arms from unloading cement from the,English,truck
1751999456,Unsere lang erwarteten Gäste should be arriving,code_switching,soon
1751999456,Steve verschüttete Kaffee all over his white,code_switching,shirt
1751999456,"After the rents went up again, the tenants decided to take their landlord to ",English,court
1751999456,John swept the floor with a long,English,mop
1751999456,Der junge Mann im Park must keep his pet on a,code_switching,leash
1751999456,Phil used the dropper to put some drops in his,English,eyes
1751999456,Es war ihr immer wichtig to be on,code_switching,time
1751999456,Das Schiff mit den weißen Segeln verschwand into the thick,code_switching,fog
1751999456,"Als das Wetter wärmer wurde, begann Mark, seine leichtere Jacke zu tragen, und zwar nicht his heavy winter",code_switching,coat
1751999456,They raised pigs on their,English,farm
1751999456,Er entschied sich für deutschen Wein because the imported stuff was too,code_switching,expensive
1751999456,"Die Umzugsleute schienen es sehr zu genießen, to toss the boxes marked",code_switching,fragile
1751999456,"Es regnet und ich habe alles vergessen: my coat, hat, and",code_switching,
1751999456,He bought her a pearl necklace for her,English,birthday
1751999456,The squirrel stored some nuts in the big,English,tree
1751999456,I just had a new sound system installed in my brand new,English,home
1751999456,There were colorful pictures on every single,English,wall
1751999456,"On hot days, many people sun themselves on the nearest",English,beach
1751999456,Das Kleinkind schrie ununterbrochen and upset her,code_switching,today
1751999456,"Before she arrived, he opened a bottle of wine and put on some soft",English,music
1751999456,Seine Haut war knallrot from spending time at the,code_switching,sun
1751999456,"Ihm war die ganze Nacht kalt, bis er schließlich aufstand to get another",code_switching,drink
1751999456,"Als George nicht in sein Auto kam, kniete er sich hin und suchte under the bumper for the spare",code_switching,
1751999456,Jeden morgen vor der Schule legte seine Mutter seine Kleidung raus and packed his,code_switching,lunch
1751999456,Misch die Karten thoroughly before you,code_switching,shuffle
1751999456,Er mochte Zitrone und Zucker in his hot,code_switching,tea
1751999456,Rachel loves the smell of tobacco but she can't stand all the,English,smoke
1751999456,Sharon dried the bowls with a big,English,towel
1751999456,Simon thinks it's ok to listen to loud music even if his door is,English,closed
1751999456,It's hard to admit when one is,English,wrong
1752003672,Der biologische Dünger helped enrich the,code_switching,soil
1752003672,He crept into the room without a,English,sound
1752003672,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate
1752003672,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",code_switching,size
1752003672,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,birds
1752003672,Joe went to the hardware store and bought a replacement window at twice the original,English,price
1752003672,He bought a new razor to trim his,English,beard
1752003672,It was drafty because of the cold air leaking in through the door and all the side,English,walls
1752003672,He took a new cork screw and opened the,English,bottle
1752003672,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper
1752003672,Der Ausgang war gekennzeichnet by a large,code_switching,crowd
1752003672,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaf
1752003672,She honestly seriously thought she had seen a,English,ghost
1752003672,She took her new pen to take some,English,
1752003672,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,rooms
1752003672,"Sie klappt einen großen Wäscheständer auf, to dry the ",code_switching,clothes
1752003672,Das alte Klavier aus Italien was out of,code_switching,tune
1752003672,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope
1752003672,"Because Tom wants to go to India and work there for a year, he applies for a ",English,visa
1752003672,As soon as they reached the sand he stopped to take off his,English,shoes
1752003672,After dinner they got up and washed the,English,dishes
1752003672,Cindy taught her two-year old that the pictures are square and that the plates are,English,round
1752003672,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard
1752003672,The house rules did not allow visitors to feed the,English,animals
1752003672,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose
1752003672,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers
1752003672,"After a warning, the bad boy was sent to his",English,room
1752003672,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",code_switching,stand
1752003672,Die zwei Räuber trugen Waffen but they didn't,code_switching,shoot
1752003672,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair
1752003672,The problem with my friend Paul is that he can't take a,English,break
1752003672,She grabbed a big pitcher near the sink and filled it with,English,water
