ID,Item,Itemtype,Completion,status
1751971669,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries,success
1751971669,Vorsichtig platzierte er the violin under his,code_switching,arm,success
1751971669,Der biologische Dünger helped enrich the,code_switching,soil,success
1751971669,"She needed a special charging cable, but could not find it inside her",English,bag,success
1751971669,He crept into the room without a,English,sound,success
1751971669,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,secure,success
1751971669,He took a new cork screw and opened the,English,bottle,success
1751971669,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose,success
1751971669,Der Ausgang war gekennzeichnet by a large,code_switching,sign,success
1751971669,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,code_switching,cake,success
1751971669,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaf,success
1751971669,Sie zog ihren Kopf unter dem Wasserhahn hervor and reached for a,code_switching,soap,success
1751971669,"After a warning, the bad boy was sent to his",English,room,success
1751971669,She honestly seriously thought she had seen a,English,ghost,success
1751971669,After two hours of hard work they decided to take a short,English,break,success
1751973483,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,cushion,success
1751973483,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor,success
1751973483,He folded out a big drying rack to dry the,English,clothes,success
1751973483,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope,success
1751973483,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,shoes,success
1751973483,She pulled her head out from under the faucet and reached for a,English,towel,success
1751973483,She installed a new anti-virus program and is now convinced that her laptop is,English,infected,success
1751973483,In the supermarket he took a big shopping cart and started filling it with,English,groceries,success
1751973483,He got out a clean tissue to wipe his,English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751973483,Er schlich sich in den room without a,code_switching,key,success
1751973483,Sie nahm sich einen neuen Stift to take some,code_switching,notes,success
1751973483,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa,success
1751973483,He took a small pocket calculator and typed in some,English,numbers,success
1751973483,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaves,success
1751973483,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,walls,success
1751973483,After lunch he scraped the cold food from his,English,plate,success
1751973483,Sam could not believe her story was,English,true,success
1751973483,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,price,success
1751973483,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break,success
1751973483,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,room,success
1751973483,The girl got herself a fancy blowdryer and dried her,English,hair,success
1751973483,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,top,success
1751973483,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,table,success
1751973483,"After the jeweler was asked, he would examine the ring's huge",English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751973483,Er holt einen neuen Korkenzieher and opened the,code_switching,bottle,success
1751973483,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,newspaper,success
1751973483,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard,success
1751973483,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round,success
1751973483,The organic fertilizer helped enrich the,English,soil,success
1751973483,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg,success
1751973483,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children,success
1751973483,The two robbers carried guns but didn't,English,shoot,success
1751973483,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,ghost,success
1751973483,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes,success
1751973483,Das Kind kam auf die Welt with a rare,code_switching,disease,success
1751973483,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,break,success
1751973483,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals,success
1751973483,The old piano from Italy was out of,English,tune,success
1751973483,They decided to buy a small home and built an addition with two more,English,rooms,success
1751973483,The exit was marked by a large,English,sign,success
1751973483,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water,success
1751973483,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag,success
1751973483,Er legte eine saubere Decke on the clean,code_switching,floor,success
1751973483,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand,success
1751973483,He carefully positioned the violin under his,English,chin,success
1751973483,He borrowed a good bicycle pump from Petra to inflate the,English,tires,success
1751973483,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky,success
1751973483,No one at the reunion recognized Dan because he had grown a,English,beard,success
1751974229,"While baking, she took a sifter and sprinkled the powdered sugar over the",English,top,success
1751974229,"Cindy brachte ihrer zweijährigen Tochter bei, dass Bilder quadratisch sind and that the plates are",code_switching,round,success
1751974229,The Hausordnung erlaubte es Besuchern nicht to feed the,code_switching,animals,success
1751974229,He took a small pocket calculator and typed in some,English,numbers,success
1751974229,She installed a new anti-virus program and is now convinced that her laptop is,English,secure,success
1751974229,No one at the reunion recognized Dan because he had grown a,English,beard,success
1751974229,Er schlich sich in den room without a,code_switching,key,success
1751974229,After lunch he scraped the cold food from his,English,plate,success
1751974229,"Sobald sie am Sand angekommen waren, hielt er an to take off his",code_switching,shoes,success
1751974229,"Er besorgt sich im Alter eine neue Lesebrille, to read the ",code_switching,books,success
1751974229,Nach einer Ermahnung wurde der böse Junge sent to his,code_switching,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751974229,"Nach zwei Stunden harter Arbeit entschieden sie, to take a short",code_switching,break,success
1751974229,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag,success
1751974229,Joe ging zum Baumarkt und kaufte Ersatzfenster at twice the original,code_switching,price,success
1751974229,"Sie dachte tatsächlich ernsthaft, dass she had seen a",code_switching,ghost,success
1751974229,Sie nahm sich einen neuen Stift to take some,code_switching,notes,success
1751974229,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky,success
1751974229,Nach dem Unfall beim Skifahren Randy broke his,code_switching,leg,success
1751974229,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope,success
1751974229,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard,success
1751974229,The old piano from Italy was out of,English,tune,success
1751974229,He got out a clean tissue to wipe his,English,nose,success
1751974229,Sam could not believe her story was,English,true,success
1751974229,Sie braucht einen maßgefertigten Rollstuhl with an electric,code_switching,motor,success
1751974229,The exit was marked by a large,English,sign,success
1751974229,In the supermarket he took a big shopping cart and started filling it with,English,groceries,success
1751974229,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children,success
1751974229,The girl got herself a fancy blowdryer and dried her,English,hair,success
1751974229,Er legte eine saubere Decke on the clean,code_switching,floor,success
1751974229,They decided to buy a small home and built an addition with two more,English,rooms,success
1751974229,The organic fertilizer helped enrich the,English,soil,success
1751974229,Das Problem mit meinem Freund Paul ist that he can't take a,code_switching,picture,success
1751974229,"Weil Tom nach Indien gehen und dort ein Jahr arbeiten möchte, he applies for a ",code_switching,visa,success
1751974229,"While the national anthem is played, one needs to show respect and everyone is expected to",English,stand,success
1751974229,Er holt einen neuen Korkenzieher and opened the,code_switching,bottle,success
1751974229,"When Daniela arrived unexpectedly at the restaurant, Laurie got him a chair from the adjacent ",English,table,success
1751974229,"Since the wooden garden chair had a hard seat, Karen fetched a soft, fluffy",English,cushion,success
1751974229,He carefully positioned the violin under his,English,chin,success
1751974229,Das Kind kam auf die Welt with a rare,code_switching,disease,success
1751974229,Morgens trinkt er immer Tee und benutzt ein besonderes Sieb to catch the loose,code_switching,leaves,success
1751974229,Nach dem Abendessen standen sie auf and washed the,code_switching,dishes,success
1751974229,"Es gab Durchzug, weil die kalte Luft reinkam durch die Tür and all the side",code_switching,effects,success
1751974229,"After the jeweler was asked, he would examine the ring's huge",English,size,success
1751974229,He folded out a big drying rack to dry the,English,clothes,success
1751974229,He borrowed a good bicycle pump from Petra to inflate the,English,tires,success
1751974229,Sie schnappte sich am Waschbecken eine große Kanne and filled it with,code_switching,water,success
1751974229,She pulled her head out from under the faucet and reached for a,English,towel,success
1751974229,The two robbers carried guns but didn't,English,shoot,success
1751977115,A dog in good health has a good sense of,English,smell,success
1751977115,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,code_switching,finger,success
1751977115,"Sei vorsichtig, denn der obere Teil of the stove is very ",code_switching,hot,success
1751977115,Giraffes are known for their long necks and zebras for their,English,stripes,success
1751977115,Mir hat die Show nicht gefallen so I changed the,code_switching,channel,success
1751977115,"He knew that he could call Chris, even in the middle of the",English,night,success
1751977115,Die Kinder der Schule vor meinem Haus went outside to,code_switching,play,success
1751977115,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",code_switching,car,success
1751977115,When you go to bed turn off the,English,light,success
1751977115,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,code_switching,sink,success
1751977115,Der Sekretär des Büros schickte the letter without a,code_switching,signature,success
1751977115,Richard was afraid to walk near the edge of the cliff because he was afraid to,English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751977115,Alle hupten den alten Mann an who was driving too,code_switching,fast,success
1751977115,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",code_switching,fire,success
1751977115,Der unhöfliche Kellner im Restaurant was not given a,code_switching,tip,success
1751977115,"Mike tat es leid, but it was not his",code_switching,fault,success
1751977115,He wrote himself a note so that he wouldn't,English,forget,success
1751977115,Most shark attacks occur very close to,English,shore,success
1751977115,None of his stories made any real,English,impact,success
1751977115,Die Häftlinge im Gefängnis were planning their,code_switching,escape,success
1751977115,"Sie musste den Film verlassen, denn the baby started to",code_switching,cry,success
1751977115,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a ",code_switching,nurse,success
1751977115,Every morning Susan braids her little daughter's hair and helps her dress for,English,school,success
1751977115,Der Mann nebenan spielte his stereo much too,code_switching,loud,success
1751977115,Bill jumped in the lake and made a big,English,splash,success
1751977115,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",code_switching,strike,success
1751977115,"After the hurricane shattered the window, the room was filled with broken",English,glass,success
1751977115,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,code_switching,wave,success
1751977115,You can't open the door with the wrong,English,key,success
1751977115,When the power went out we couldn't see anything and the house became,English,dark,success
1751977115,"Within minutes of arriving at the office, the detective spilled his thermos full of",English,coffee,success
1751977115,The boys played marbles and the girls jumped,English,rope,success
1751977115,"After realizing he forgot utensils for his salad, the customer went back to get himself a",English,fork,success
1751977115,Die meisten Menschen in unserem Land spend December 25th with their,code_switching,families,success
1751977115,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",code_switching,story,success
1751977115,Maria schloss das Fenster vorne and locked the back,code_switching,door,success
1751977115,They saw the lightening and clearly heard the,English,thunder,success
1751977115,The teacher saw that some students were cheating and wrote down their,English,names,success
1751977115,Paul malte den Anzug des Clowns blau und gab him a big red,code_switching,balloon,success
1751977115,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,code_switching,glasses,success
1751977115,That he had grown up in the South you could tell by his,English,accent,success
1751977115,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another ",code_switching,hour,success
1751977115,The young mother in the neighborhood fed her baby some warm,English,milk,success
1751977115,Nora couldn't take the message because she didn't have a pencil or a piece of,English,paper,success
1751977115,"I greeted him, but I could not remember his",English,name,success
1751977115,"In the kitchen, Father carved the turkey with a",English,knife,success
1751977115,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",code_switching,raise,success
1751977115,The cows moved from the sun into the cool,English,shade,success
1751978691,He was cold most of the night and finally got up to get another,English,blanket,success
1751978691,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",code_switching,open,success
1751978691,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,home,success
1751978691,Rafael wants to preserve the forest by guarding every,English,tree,success
1751978691,Phil nutzte die Pipette und tat einige drops in his,code_switching,eye,success
1751978691,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrived,success
1751978691,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,code_switching,court,success
1751978691,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",code_switching,world,success
1751978691,Cold damp weather makes her joints ache so she took some aspirin for the,English,pain,success
1751978691,The colonel wished the sergeant would treat his command not as a polite request but as a direct,English,order,success
1751978691,Sharon trocknete die Schüsseln with a big,code_switching,towel,success
1751978691,Es ist schwer zuzugeben when one is,code_switching,guilty,success
1751978691,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,coat,success
1751978691,His skin was bright red from spending time at the,English,sun,success
1751978691,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",code_switching,dangerous,success
1751978691,Tim warf einen Stein and broke the,code_switching,window,success
1751978691,Our long-awaited guests should be arriving,English,soon,success
1751978691,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,code_switching,truck,success
1751978691,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",code_switching,music,success
1751978691,Every morning before school his mother laid out his clothes and packed his,English,bag,success
1751978691,He settled for German wine because the imported stuff was too,English,expensive,success
1751978691,Die Katze lag gerne curled up in Jill's,code_switching,lap,success
1751978691,John fegte den Boden with a long,code_switching,handle,success
1751978691,Er kaufte ihr eine Perlenkette for her,code_switching,gift,success
1751978691,It was important for him to be on,English,time,success
1751978691,"It's raining, and I forgot everything: my coat, hat, and",English,umbrella,success
1751978691,Steve spilled coffee all over his white,English,shirt,success
1751978691,He liked lemon and sugar in his hot,English,tea,success
1751978691,"At the end of the trip, Pam had no more clothes to",English,wear,success
1751978691,Das Eichhörnchen versteckte ein paar Nüsse in the big,code_switching,tree,success
1751978691,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",English,tire,success
1751978691,Jede Nacht um Mitternacht machten the boy scouts a huge,code_switching,fire,success
1751978691,"Anfangs lehnte der Junge es ab, aber eventually he changed his ",code_switching,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751978691,Shuffle the cards thoroughly before you,English,play,success
1751978691,The child cried continuously and upset her,English,mother,success
1751978691,The white seagull dove down and caught a,English,fish,success
1751978691,"Rachel liebt den Geruch von Tabak, but she can't stand all the",code_switching,smoke,success
1751978691,"Katzen lieben es, gekrault zu werden behind the",code_switching,sofa,success
1751978691,An heißen Tagen sonnen sich viele Leute on the nearest,code_switching,beach,success
1751978691,Es gab bunte Bilder on every single,code_switching,day,success
1751978691,The movers seemed to take great delight in tossing the boxes marked,English,fragile,success
1751978691,Sie züchteten Schweine on their,code_switching,farm,success
1751978691,"After dinner, they spent a long time over coffee just",English,talking,success
1751978691,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",code_switching,long,success
1751978691,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",code_switching,dangerous,success
1751978691,The young man in the park must keep his pet on a,English,leash,success
1751978691,"In any case, don't touch the sticky wet",English,thing,success
1751978691,The ship with the white sails disappeared into the thick,English,fog,success
1751978981,The colonel wished the sergeant would treat his command not as a polite request but as a direct,English,order,success
1751978981,The movers seemed to take great delight in tossing the boxes marked,English,fragile,success
1751978981,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",code_switching,big,success
1751978981,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,code_switching,truck,success
1751978981,Rafael wants to preserve the forest by guarding every,English,tree,success
1751978981,Es gab bunte Bilder on every single,code_switching,page,success
1751978981,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",English,tire,success
1751978981,Tim warf einen Stein and broke the,code_switching,window,success
1751978981,The child cried continuously and upset her,English,mother,success
1751978981,Our long-awaited guests should be arriving,English,soon,success
1751978981,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",code_switching,open,success
1751978981,"Katzen lieben es, gekrault zu werden behind the",code_switching,couch,success
1751978981,Jede Nacht um Mitternacht machten the boy scouts a huge,code_switching,fire,success
1751978981,The young man in the park must keep his pet on a,English,leash,success
1751978981,An heißen Tagen sonnen sich viele Leute on the nearest,code_switching,beach,success
1751978981,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",code_switching,world,success
1751978981,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",English,coat,success
1751978981,It was important for him to be on,English,time,success
1751978981,Every morning before school his mother laid out his clothes and packed his,English,bag,success
1751978981,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",code_switching,music,success
1751978981,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,code_switching,home,success
1751978981,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,code_switching,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751978981,Steve spilled coffee all over his white,English,shirt,success
1751978981,"It's raining, and I forgot everything: my coat, hat, and",English,umbrella,success
1751978981,Sharon trocknete die Schüsseln with a big,code_switching,towel,success
1751978981,Shuffle the cards thoroughly before you,English,play,success
1751978981,"At the end of the trip, Pam had no more clothes to",English,wear,success
1751978981,He was cold most of the night and finally got up to get another,English,blanket,success
1751978981,Cold damp weather makes her joints ache so she took some aspirin for the,English,pain,success
1751978981,The ship with the white sails disappeared into the thick,English,fog,success
1751978981,Es ist schwer zuzugeben when one is,code_switching,wrong,success
1751978981,"Anfangs lehnte der Junge es ab, aber eventually he changed his ",code_switching,mind,success
1751978981,Das Eichhörnchen versteckte ein paar Nüsse in the big,code_switching,tree,success
1751978981,"Rachel liebt den Geruch von Tabak, but she can't stand all the",code_switching,smoke,success
1751978981,"After dinner, they spent a long time over coffee just",English,talking,success
1751978981,Er kaufte ihr eine Perlenkette for her,code_switching,gift,success
1751978981,John fegte den Boden with a long,code_switching,broom,success
1751978981,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",code_switching,dangerous,success
1751978981,The white seagull dove down and caught a,English,fish,success
1751978981,He had just enough time to buy a cake from the store and change his clothes before the guests,English,arrive,success
1751978981,"In any case, don't touch the sticky wet",English,thing,success
1751978981,Die Katze lag gerne curled up in Jill's,code_switching,lap,success
1751978981,He liked lemon and sugar in his hot,English,tea,success
1751978981,His skin was bright red from spending time at the,English,sun,success
1751978981,Sie züchteten Schweine on their,code_switching,farm,success
1751978981,Phil nutzte die Pipette und tat einige drops in his,code_switching,sample,success
1751978981,He settled for German wine because the imported stuff was too,English,expensive,success
1751978981,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",code_switching,dangerous,success
1751980278,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper,success
1751980278,Vorsichtig platzierte er the violin under his,code_switching,arm,success
1751980278,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",code_switching,stand,success
1751980278,Sie zog ihren Kopf unter dem Wasserhahn hervor and reached for a,code_switching,towel,success
1751980278,After dinner they got up and washed the,English,dishes,success
1751980278,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers,success
1751980278,Er leiht sich von Petra eine gute Fahrradpumpe to inflate the,code_switching,tires,success
1751980278,"Tracy und ihr Mann waren nicht katholisch, aber sie war froh, als der Priester welcomed their three",code_switching,children,success
1751980278,After two hours of hard work they decided to take a short,English,break,success
1751980278,"Because Tom wants to go to India and work there for a year, he applies for a ",English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751980278,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope,success
1751980278,"She needed a special charging cable, but could not find it inside her",English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751980278,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,secure,success
1751980278,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,code_switching,cake,success
1751980278,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries,success
1751980278,Joe went to the hardware store and bought a replacement window at twice the original,English,price,success
1751980278,"After a warning, the bad boy was sent to his",English,room,success
1751980278,The child was born with a rare,English,disease,success
1751980278,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate,success
1751980278,He took a new cork screw and opened the,English,bottle,success
1751980278,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaf,success
1751980278,Sam konnte nicht glauben dass her story was,code_switching,true,success
1751980278,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose,success
1751980278,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair,success
1751980278,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,code_switching,table,success
1751980278,As soon as they reached the sand he stopped to take off his,English,shoes,success
1751980278,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy ",code_switching,cushion,success
1751980278,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard,success
1751980278,Der biologische Dünger helped enrich the,code_switching,soil,success
1751980278,Das alte Klavier aus Italien was out of,code_switching,tune,success
1751980278,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,rooms,success
1751980278,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",code_switching,size,success
1751980278,She grabbed a big pitcher near the sink and filled it with,English,water,success
1751980278,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,sky,success
1751980278,Cindy taught her two-year old that the pictures are square and that the plates are,English,round,success
1751980278,The problem with my friend Paul is that he can't take a,English,break,success
1751980278,"Sie klappt einen großen Wäscheständer auf, to dry the ",code_switching,clothes,success
1751980278,She honestly seriously thought she had seen a,English,ghost,success
1751980278,It was drafty because of the cold air leaking in through the door and all the side,English,walls,success
1751980278,She took her new pen to take some,English,notes,success
1751980278,The house rules did not allow visitors to feed the,English,animals,success
1751980278,He put a new sheet on the clean,English,table,success
1751980278,He crept into the room without a,English,sound,success
1751980278,He bought a new razor to trim his,English,beard,success
1751980278,"After the skiing accident, Randy broke his",English,leg,success
1751980278,She needs a custom-made wheel chair with an electric,English,motor,success
1751980278,Die zwei Räuber trugen Waffen but they didn't,code_switching,use,success
1751980278,Der Ausgang war gekennzeichnet by a large,code_switching,sign,success
1751980488,He bought a new razor to trim his,English,beard,success
1751980488,Er leiht sich von Petra eine gute Fahrradpumpe to inflate the,code_switching,tires,success
1751980488,"Sie klappt einen großen Wäscheständer auf, to dry the ",code_switching,clothes,success
1751980488,Cindy taught her two-year old that the pictures are square and that the plates are,English,round,success
1751980488,"Da der hölzerne Gartenstuhl eine harte Sitzfläche hatte, holte Karen a soft, fluffy ",code_switching,cushion,success
1751980488,Das Mädchen holte sich einen luxuriösen Fön and dried her,code_switching,hair,success
1751980488,"Während die Nationalhymne läuft, soll man Respekt zeigen and everyone is expected to",code_switching,stand,success
1751980488,"Because Tom wants to go to India and work there for a year, he applies for a ",English,visa,success
1751980488,Die zwei Räuber trugen Waffen but they didn't,code_switching,shoot,success
1751980488,Sam konnte nicht glauben dass her story was,code_switching,true,success
1751980488,After dinner they got up and washed the,English,,"Error code: 429 - {'error': {'message': 'Too many concurrent requests. Please try again later.', 'type': 'rate_limit_error', 'param': None, 'code': 'too_many_concurrent_requests'}}"
1751980488,Vorsichtig platzierte er the violin under his,code_switching,arm,success
1751980488,Als Daniela ungeplannt im Restaurant auftachte gab Laurie ihm einen Stuhl from the adjacent,code_switching,room,success
1751980488,Peter malte die Wände der Vogelausstellung blau an to resemble the,code_switching,birds,success
1751980488,As soon as they reached the sand he stopped to take off his,English,shoes,success
1751980488,"She needed a special charging cable, but could not find it inside her",English,bag,success
1751980488,The house rules did not allow visitors to feed the,English,animals,success
1751980488,"Sie entschieden, ein kleines Haus zu kaufen und bauten an addition with two more",code_switching,rooms,success
1751980488,Sie zog ihren Kopf unter dem Wasserhahn hervor and reached for a,code_switching,towel,success
1751980488,Er nahm sich ein neues Taschentuch to wipe his,code_switching,nose,success
1751980488,He always drinks tea in the morning and uses a special filter to catch the loose,English,leaf,success
1751980488,"After the skiing accident, Randy broke his",English,leg,success
1751980488,She needs a custom-made wheel chair with an electric,English,motor,success
1751980488,Er nahm sich einen kleinen Taschenrechner und typed in some,code_switching,numbers,success
1751980488,Das alte Klavier aus Italien was out of,code_switching,tune,success
1751980488,"When he got older, he got himself a pair of new reading glasses to read the",English,newspaper,success
1751980488,He took a new cork screw and opened the,English,bottle,success
1751980488,He crept into the room without a,English,sound,success
1751980488,She grabbed a big pitcher near the sink and filled it with,English,water,success
1751980488,He put a new sheet on the clean,English,bed,success
1751980488,It was drafty because of the cold air leaking in through the door and all the side,English,walls,success
1751980488,After two hours of hard work they decided to take a short,English,break,success
1751980488,"Nachdem der Juwelier gefragt wurde, überprüfte er the ring's huge",code_switching,size,success
1751980488,"After a warning, the bad boy was sent to his",English,room,success
1751980488,"In order to examine the unusual bacterium carefully, the biologist bought a more powerful",English,microscope,success
1751980488,The child was born with a rare,English,disease,success
1751980488,Sie nahm beim Backen ein Sieb und verteilte den powdered sugar over the,code_switching,top,success
1751980488,"Tracy und ihr Mann waren nicht katholisch, aber sie war froh, als der Priester welcomed their three",code_switching,children,success
1751980488,The problem with my friend Paul is that he can't take a,English,break,success
1751980488,Joe went to the hardware store and bought a replacement window at twice the original,English,price,success
1751980488,Im Supermarkt nahm er sich einen großen Einkaufswagen und started filling it with,code_switching,groceries,success
1751980488,"Niemand konnte Dan beim Klassentreffen wiedererkennen, because he had grown a ",code_switching,beard,success
1751980488,Der biologische Dünger helped enrich the,code_switching,soil,success
1751980488,"Sie hat ein neues Anti-Virus-Programm installiert und ist nun überzeugt davon, that her laptop is",code_switching,secure,success
1751980488,She honestly seriously thought she had seen a,English,ghost,success
1751980488,Der Ausgang war gekennzeichnet by a large,code_switching,sign,success
1751980488,Er kratzte nach dem Mittagessen the cold food from his,code_switching,plate,success
1751980488,She took her new pen to take some,English,write,success
1751981228,The exit was marked by a large,English,sign,success
1751981228,Er schlich sich in den room without a,code_switching,key,success
1751981228,"Sie brauchte ein bestimmtes Ladekabel, aber could not find it inside her",code_switching,bag,success
1751981228,No one at the reunion recognized Dan because he had grown a,English,beard,success
1751981228,She pulled her head out from under the faucet and reached for a,English,towel,success
1751981228,Peter painted the walls of the bird exhibit light blue to resemble the,English,sky,success
1751981228,Er kaufte sich einen neuen Rasierer to trim his,code_switching,beard,success
1751981228,"Um die ungewöhnliche Bakterie sorgfältig untersuchen zu können, kaufte sich die Biologin a more powerful ",code_switching,microscope,success
1751981228,"Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three",English,children,success
